REQUEST ID,,SITE LOCATION,STORET STATION,LATITUDE,,LONGITUDE,FIELD ID,DATE SAMPLED,DATE RECEIVED,,DATE ANALYZED,GROUP ID,ANALYSIS,,COMPONENT,,,STORET PARAMETER,RESULT,REMARK,MDL,PQL,UNITS,TEST COMMENTS,MATRIX,TEMPERATURE,SPECIFIC CONDUCTANCE,SALINITY,PH,DISSOLVED O2,SAMPLE DEPTH,BATCH ID,SAMPLE ID,PRESERVATION,REFERENCE METHOD
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,11-Dec-2019 13:16,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.023,Q,0.0040,0.010,mg P/L,O-Phosphate-P: The sample expired prior to receipt.,W-BRACKISH,,,15 PPTh,,,1.0 m,P375637,2142506,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,11-Dec-2019 13:22,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.002,UQ,0.0020,0.0050,mg N/L,Nitrite-N:The sample expired prior to receipt.,W-BRACKISH,,,15 PPTh,,,1.0 m,P375662,2142506,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,11-Dec-2019 13:22,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.004,IQ,0.004,0.010,mg N/L,Nitrate-N: The sample expired prior to reciept.,W-BRACKISH,,,15 PPTh,,,1.0 m,P376222,2142506,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,11-Dec-2019 17:15,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,9.0,Q,0.10,0.13,NTU,The sample expired prior to receipt.,W-BRACKISH,,,15 PPTh,,,1.0 m,P375711,2142504,ICE,EPA 180.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,13-Dec-2019 16:21,CHEMISTRY,W-TSS,,TSS,,,00530,20,,3.0,10,mg/L,,W-BRACKISH,,,15 PPTh,,,1.0 m,P376327,2142504,ICE,SM 2540 D-97
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,14-Dec-2019 05:45,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,4.1,,1.0,2.0,mg C/L,,W-BRACKISH,,,15 PPTh,,,1.0 m,P375849,2142505,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,16-Dec-2019 12:35,CHEMISTRY,W-TKN-F,,"Kjeldahl Nitrogen, filtered",,,00623,0.35,I,0.16,0.40,mg N/L,,W-BRACKISH,,,15 PPTh,,,1.0 m,P375793,2142505,FILTER-H2SO4-ICE,EPA 351.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,16-Dec-2019 12:36,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.39,I,0.16,0.40,mg N/L,,W-BRACKISH,,,15 PPTh,,,1.0 m,P375793,2142507,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,16-Dec-2019 14:31,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.019,,0.0020,0.0050,mg N/L,,W-BRACKISH,,,15 PPTh,,,1.0 m,P375975,2142505,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,17-Dec-2019 16:35,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.047,,0.0040,0.010,mg P/L,,W-BRACKISH,,,15 PPTh,,,1.0 m,P375825,2142507,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,18-Dec-2019 11:17,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.005,I,0.0040,0.010,mg N/L,,W-BRACKISH,,,15 PPTh,,,1.0 m,P376049,2142505,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,18-Dec-2019 14:24,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,2.4,IQ,1.4,4.1,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,15 PPTh,,,1.0 m,P376145,2142395,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,18-Dec-2019 14:24,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,3.0,IQ,1.0,3.0,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,15 PPTh,,,1.0 m,P376145,2142395,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.1,09-Dec-2019 09:30,11-Dec-2019 10:35,,18-Dec-2019 14:24,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,1.5,UQ,1.5,4.5,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,15 PPTh,,,1.0 m,P376145,2142395,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,11-Dec-2019 13:00,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.002,U,0.0020,0.0050,mg N/L,,W-BRACKISH,,,16 PPTh,,,1.0 m,P375661,2142536,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,11-Dec-2019 13:00,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.010,I,0.004,0.010,mg N/L,,W-BRACKISH,,,16 PPTh,,,1.0 m,P376222,2142536,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,11-Dec-2019 13:26,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.036,,0.0040,0.010,mg P/L,,W-BRACKISH,,,16 PPTh,,,1.0 m,P375638,2142536,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,11-Dec-2019 17:15,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,5.5,,0.10,0.13,NTU,,W-BRACKISH,,,16 PPTh,,,1.0 m,P375712,2142516,ICE,EPA 180.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,12-Dec-2019 15:24,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,100,Q,4,4,cfu/100 mL,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,W-BRACKISH,,,16 PPTh,,,1.0 m,P375955,2142447,ICE,SM 9222 D
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,13-Dec-2019 16:21,CHEMISTRY,W-TSS,,TSS,,,00530,13,,3.0,10,mg/L,,W-BRACKISH,,,16 PPTh,,,1.0 m,P376328,2142516,ICE,SM 2540 D-97
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,16-Dec-2019 13:00,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.54,,0.16,0.40,mg N/L,,W-BRACKISH,,,16 PPTh,,,1.0 m,P375794,2142546,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,17-Dec-2019 11:14,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.027,,0.0020,0.0050,mg N/L,,W-BRACKISH,,,16 PPTh,,,1.0 m,P376136,2142526,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,17-Dec-2019 16:53,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.064,,0.0040,0.010,mg P/L,,W-BRACKISH,,,16 PPTh,,,1.0 m,P375826,2142546,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,18-Dec-2019 07:19,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,6.8,,1.0,2.0,mg C/L,,W-BRACKISH,,,16 PPTh,,,1.0 m,P376030,2142526,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,18-Dec-2019 11:48,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.011,,0.0040,0.010,mg N/L,,W-BRACKISH,,,16 PPTh,,,1.0 m,P376050,2142526,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,18-Dec-2019 13:14,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,5.4,,0.82,2.5,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,16 PPTh,,,1.0 m,P376133,2142404,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,18-Dec-2019 13:14,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,6.5,,0.60,1.8,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,16 PPTh,,,1.0 m,P376133,2142404,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.10,10-Dec-2019 08:00,11-Dec-2019 10:35,,18-Dec-2019 13:14,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,1.6,I,0.90,2.7,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,16 PPTh,,,1.0 m,P376133,2142404,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,11-Dec-2019 13:01,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.002,U,0.0020,0.0050,mg N/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P375661,2142537,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,11-Dec-2019 13:01,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.006,I,0.004,0.010,mg N/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P376222,2142537,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,11-Dec-2019 13:27,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.028,,0.0040,0.010,mg P/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P375638,2142537,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,11-Dec-2019 17:15,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,6.3,,0.10,0.13,NTU,,W-BRACKISH,,,20 PPTh,,,1.0 m,P375712,2142517,ICE,EPA 180.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,12-Dec-2019 15:24,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,50,BQ,3,3,cfu/100 mL,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,W-BRACKISH,,,20 PPTh,,,1.0 m,P375955,2142448,ICE,SM 9222 D
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,13-Dec-2019 16:21,CHEMISTRY,W-TSS,,TSS,,,00530,15,,3.0,10,mg/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P376328,2142517,ICE,SM 2540 D-97
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,16-Dec-2019 13:01,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.52,,0.16,0.40,mg N/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P375794,2142547,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,17-Dec-2019 11:18,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.015,,0.0020,0.0050,mg N/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P376136,2142527,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,17-Dec-2019 16:54,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.062,,0.0040,0.010,mg P/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P375826,2142547,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,18-Dec-2019 08:02,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,5.2,,1.0,2.0,mg C/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P376030,2142527,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,18-Dec-2019 11:49,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.006,I,0.0040,0.010,mg N/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P376050,2142527,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,18-Dec-2019 13:14,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,5.4,,0.82,2.5,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,20 PPTh,,,1.0 m,P376133,2142405,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,18-Dec-2019 13:14,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,6.5,,0.60,1.8,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,20 PPTh,,,1.0 m,P376133,2142405,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.11,10-Dec-2019 10:30,11-Dec-2019 10:35,,18-Dec-2019 13:14,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,1.4,I,0.90,2.7,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,20 PPTh,,,1.0 m,P376133,2142405,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,11-Dec-2019 11:47,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,7.1,A,0.10,0.13,NTU,,W-BRACKISH,,,20 PPTh,,,1.0 m,P375706,2142508,ICE,EPA 180.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,11-Dec-2019 12:44,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.002,UQ,0.0020,0.0050,mg N/L,Nitrite-N:The sample expired upon receipt.,W-BRACKISH,,,20 PPTh,,,1.0 m,P375661,2142528,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,11-Dec-2019 12:44,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.008,IQ,0.004,0.010,mg N/L,Nitrate-N: The sample expired upon reciept.,W-BRACKISH,,,20 PPTh,,,1.0 m,P376222,2142528,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,11-Dec-2019 13:17,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.028,Q,0.0040,0.010,mg P/L,O-Phosphate-P: The sample expired upon receipt.,W-BRACKISH,,,20 PPTh,,,1.0 m,P375638,2142528,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,12-Dec-2019 11:46,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,110,Q,4,4,cfu/100 mL,Laboratory duplicate result is 97 B.  Precision data for this duplicate is unavailable due to the colony count falling outside of method acceptable range.,W-BRACKISH,,,20 PPTh,,,1.0 m,P375955,2142439,ICE,SM 9222 D
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,13-Dec-2019 16:21,CHEMISTRY,W-TSS,,TSS,,,00530,21,,3.0,10,mg/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P376327,2142508,ICE,SM 2540 D-97
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,16-Dec-2019 12:18,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.48,,0.16,0.40,mg N/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P375760,2142538,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,16-Dec-2019 14:37,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.006,,0.0020,0.0050,mg N/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P375975,2142518,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,17-Dec-2019 16:36,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.057,,0.0040,0.010,mg P/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P375825,2142538,ICE And H2SO4,EPA 365.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,18-Dec-2019 05:23,CHEMISTRY,W-DOC,,Organic Carbon,,,00681,6.0,,1.0,2.0,mg C/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P376030,2142518,FILTER-H2SO4-ICE,SM 5310 B-00
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,18-Dec-2019 11:25,CHEMISTRY,W-NO2NO3-F,,NO2NO3-N,,,00631,0.009,I,0.0040,0.010,mg N/L,,W-BRACKISH,,,20 PPTh,,,1.0 m,P376049,2142518,FILTER-H2SO4-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,18-Dec-2019 14:24,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Corrected",,,32211,4.1,,1.3,3.8,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,20 PPTh,,,1.0 m,P376145,2142396,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,18-Dec-2019 14:24,BIOLOGY,CHLSUITE-W,,"Chlorophyll-a, Uncorrected",,,32210,5.2,,0.92,2.8,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,20 PPTh,,,1.0 m,P376145,2142396,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.2,09-Dec-2019 12:00,11-Dec-2019 10:35,,18-Dec-2019 14:24,BIOLOGY,CHLSUITE-W,,Phaeophytin-a,,,32218,1.5,I,1.4,4.1,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,W-BRACKISH,,,20 PPTh,,,1.0 m,P376145,2142396,ICE,SM 10200 H (mod.)
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.3,09-Dec-2019 14:30,11-Dec-2019 10:35,,11-Dec-2019 11:56,CHEMISTRY,TURBIDITY,,Turbidity,,,00076,5.0,,0.10,0.13,NTU,,W-BRACKISH,,,14 PPTh,,,1.0 m,P375706,2142509,ICE,EPA 180.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.3,09-Dec-2019 14:30,11-Dec-2019 10:35,,11-Dec-2019 12:50,CHEMISTRY,W-NO2-F,,Nitrite-N,,,00613,0.002,U,0.0020,0.0050,mg N/L,,W-BRACKISH,,,14 PPTh,,,1.0 m,P375661,2142529,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.3,09-Dec-2019 14:30,11-Dec-2019 10:35,,11-Dec-2019 12:50,CHEMISTRY,W-NO3-F,,Nitrate-N,,,00620,0.009,I,0.004,0.010,mg N/L,,W-BRACKISH,,,14 PPTh,,,1.0 m,P376222,2142529,FILTER-ICE,EPA 353.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.3,09-Dec-2019 14:30,11-Dec-2019 10:35,,11-Dec-2019 12:58,CHEMISTRY,W-PO4-F,,O-Phosphate-P,,,00671,0.035,,0.0040,0.010,mg P/L,,W-BRACKISH,,,14 PPTh,,,1.0 m,P375637,2142529,FILTER-ICE,EPA 365.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.3,09-Dec-2019 14:30,11-Dec-2019 10:35,,12-Dec-2019 11:46,BIOLOGY,FCOLI-MF,,Fecal Coliforms-Membrane Filter,,,31616,69,BQ,3,3,cfu/100 mL,Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.,W-BRACKISH,,,14 PPTh,,,1.0 m,P375955,2142440,ICE,SM 9222 D
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.3,09-Dec-2019 14:30,11-Dec-2019 10:35,,13-Dec-2019 16:21,CHEMISTRY,W-TSS,,TSS,,,00530,10,I,3.0,10,mg/L,,W-BRACKISH,,,14 PPTh,,,1.0 m,P376327,2142509,ICE,SM 2540 D-97
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.3,09-Dec-2019 14:30,11-Dec-2019 10:35,,16-Dec-2019 12:38,CHEMISTRY,W-TKN,,Kjeldahl Nitrogen,,,00625,0.52,,0.16,0.40,mg N/L,,W-BRACKISH,,,14 PPTh,,,1.0 m,P375793,2142539,ICE And H2SO4,EPA 351.2 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.3,09-Dec-2019 14:30,11-Dec-2019 10:35,,16-Dec-2019 14:39,CHEMISTRY,W-NH3-F,,Ammonia-N,,,00608,0.006,,0.0020,0.0050,mg N/L,,W-BRACKISH,,,14 PPTh,,,1.0 m,P375975,2142519,FILTER-H2SO4-ICE,EPA 350.1 Rev. 2.0
RQ-2019-12-02-01,,Pellicer Creek,GTMPCNUT,,,,gtmpcnut2.3,09-Dec-2019 14:30,11-Dec-2019 10:35,,17-Dec-2019 16:46,CHEMISTRY,W-S-A-TP,,Total-P,,,00665,0.068,,0.0040,0.010,mg P/L,,W-BRACKISH,,,14 PPTh,,,1.0 m,P375826,2142539,ICE And H2SO4,EPA 365.1 Rev. 2.0
